"Storage 
Area","Storage 
Sequence","Item 
Number",Item Name,Pack,On Hand Count,"Gross Case 
Weight",TIxHI,Remaining Shelf life on existing inventory,Inventory Lot Number,03/01/25-03/31/25,04/01/25-04/30/25,05/01/25-05/31/25,06/01/25-06/23/25,06/24/25-07/31/25,08/01/25-08/31/25,09/01/25-09/30/25,10/01/25-10/31/25,11/01/25-11/30/25,12/01/25-12/31/25,01/01/26-01/31/26,02/01/26-02/24/26,Total Usage,,,
8,8392,3791,ECL TRIGGER FOR SPRAY BOTTLE,EACH,,,,,,0,30,0,0,0,37,27,50,12,4,15,0,175,,,
37,2895,1625,EGG BITE THREE CHEESE,120 EA/CS,,,,,,8,17,4,0,0,0,0,2,1,0,2,0,34,,,
37,2913,1617,EGG BITE TURKEY SAUS CHEESE,60 EA/CS,,,,,,13,29,2,0,0,1,0,3,5,0,1,2,56,,,
37,2745,1627,EGG BITE VEGGIE CHEESE,60 EA/CS,,,,,,10,15,3,0,0,1,2,3,7,0,1,1,43,,,
17,168,476,EGG FRESH,15 DZ/CRATE,,,,,,142,199,44,19,55,125,188,202,118,83,208,132,1515,,,
37,549,1675,EGG FZN WHITS,6-5#/CS,,,,,,59,81,28,13,34,60,97,89,44,47,73,73,698,,,
17,-9,1533,EGG LIQUID WHL,2-20#/CS,,,,,,461,576,151,72,221,366,628,659,393,295,470,447,4739,COA REQUIRED PRIOR TO SHIPMENT FOR ALL LOT NUMBERS BEING SHIPPED TO PENN STATE.,,
37,2485,660,EGG SUBSTITUTE LIQUID,12-2#/CS,,,,,,8,16,7,2,11,17,33,22,6,4,15,25,166,,,
17,-5,4028,EGG WHL PLD COOKED,200 EA/TUB,,,,,,105,107,37,16,52,68,138,132,79,55,100,100,989,,,
37,1079,4417,EGGROLL VEG 3OZ,96 EA/CS,,,,,,45,45,3,1,3,30,52,48,34,25,35,41,362,,,
37,2690,6293,EMPANADA CHIPOTLE CHIX MINI,162 EA/CS,,,,,,0,0,0,0,4,2,4,0,5,0,0,5,20,,,
37,2698,6296,EMPANADA SPICY ELOTE MINI,162 EA/CS,,,,,,0,0,0,0,4,2,4,0,3,2,0,5,20,,,
37,2498,549,ENGLISH MUFFIN ORIGINAL,6/12PKG/CASE,,,,,,43,35,23,4,21,57,76,63,33,26,61,48,490,,,
37,2531,3918,ENGLISH MUFFIN WW,6/12PKG/CASE,,,,,,6,5,8,5,8,3,8,7,7,1,8,3,69,,,
37,2862,908,ENTREE PREP EGGPLANT BRD CUTLETS,2-5#/CS,,,,,,6,16,18,2,1,36,21,13,22,18,36,17,206,,,
7,4581,315,EXTRACT VAN NAT & ARTFCL,*4-1 GAL/CS,,,,,,5,5,8,4,6,2,6,5,5,3,5,5,58,,,
17,9989,1613,FF FISH CAT FISH FRESH SKIN ON,CATCH WGT/#,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
19,9989,1255,FF FISH CAT FISH FRESH SKINLESS,CATCH WGT/#,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
19,9989,856,FF FISH FRESH CATCH (BJC),CATCH WGT/#,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
19,9989,4654,FF FISH FRESH CATCH (CL),LB,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
19,9989,389,FF FISH FRESH CATCH (NLI),CATCH WGT/#,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
19,9989,332,FF FISH FRESH CATCH (PS),CATCH WGT/#,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
19,9989,1779,FF FISH FRESH CATCH (WK),CATCH WGT/#,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
17,9989,3232,FF FISH FRESH CATCH A (RD),CATCH WGT/#,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
17,9989,3250,FF FISH FRESH CATCH B (RD),CATCH WGT/#,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
17,9989,1018,FF FISH MAHI FRESH SKIN ON,CATCH WGT/#,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
17,9989,1034,FF FISH MONKFISH SKIN ON,CATRCH WGT/#,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
17,9989,1607,FF FISH MONKFISH SKINLESS,CATCH WGT/#,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
17,9989,1637,FF FISH SALMON BNLS SKIN ON 2-3#,CATCH WGT/#,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
17,9989,1655,FF FISH SALMON BNLS SKIN ON 5-7#,CATCH WGT/#,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
17,9989,1615,FF FISH SALMON BNLS SKINLESS 2-3#,CATCH WGT/#,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
17,9989,1626,FF FISH SALMON BNLS SKINLESS 5-7#,CATCH WGT/#,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
17,9989,1302,FF FISH SALMON FUNDY BNLS SKIN-ON 8-10#,CATCH WGT/#,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
17,9989,1657,FF FISH SHARK SKINLESS,CATCH WGT/#,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
17,9989,1040,FF FISH TILAPIA BNLS SKINLESS,CATCH WGT/#,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
17,9989,6936,FF FISH TILAPIA FILLET WHOLE,CATCH WT/,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
17,9989,1699,FF FISH TROUT RAINBOW SKIN ON,CATCH WGT/#,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
17,9989,1710,FF FISH TUNA FRESH YELLOWFIN SKIN ON,CATCH WGT/#,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
17,9989,938,FF SHLFSH CLAMS LIVE FRESH,100 EA/SACK,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
17,9989,41,FF SHLFSH LOBSTER LIVE,CATCH WGT/#,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7,3607,1820,FILL PIE APPLE,3-#10 CN/CS,,,,,,2,0,10,2,2,14,17,23,15,8,16,3,112,,,
7,3524,160,FILL PIE BLUEBERRY,3-10# CN/CS,,,,,,6,4,0,0,3,7,2,8,2,1,6,4,43,,,
7,5786,2770,FILL PIE CHERRY,3-#10 CN/CS,,,,,,8,1,2,1,1,4,7,8,2,3,7,5,49,,,
8,8746,1832,FILTER COFFEE 1.5GAL,500/CASE,,,,,,5,4,5,2,6,8,3,5,0,0,15,3,56,,,
8,8610,1105,FILTER COFFEE 12 CUP,1000 EA/CASE,,,,,,0,1,0,0,0,5,0,3,1,1,2,0,13,,,
8,8582,4831,FILTER COFFEE 12.3X4.75,1000 EA/CS,,,,,,0,0,4,1,3,1,0,1,0,0,2,0,12,,,
8,8578,270,FILTER COFFEE 15.5 X 5.5,500EA/CASE,,,,,,0,3,2,1,3,3,0,2,2,0,0,0,16,,,
8,8910,3684,FILTER FRYER 13.5 X 20.5 ENVLP HP,100 EA/CS,,,,,,2,5,3,0,0,3,4,2,1,3,4,5,32,,,
8,8602,1244,"FILTER FRYER PAPER 14"" ROUND",100/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
41,2703,3622,FISH CALAMARI BREADED,6-2#/CS,,,,,,9,9,0,0,0,7,15,18,5,6,13,13,95,,,
41,1591,3760,FISH COD LOIN 6OZ,10#/CS,,,,,,129,207,54,46,44,170,353,283,193,155,189,197,2020,,,
41,1563,75,FISH COD/HADDOCK BEER BATTERED 2OZ,10#/CS,,,,,,57,91,76,6,83,88,116,102,105,101,128,127,1080,,,
41,1063,1280,FISH COD/HADDOCK BRD 3OZ,10 LB/CS,,,,,,1,9,7,0,0,0,0,0,3,1,1,0,22,,,
19,9989,4804,FISH FRESH PLACEHOLDER,CATCH WGT/#,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
41,1071,739,FISH SALMON FILET 4OZ,10#/CS,,,,,,9,14,2,0,14,6,7,21,4,2,9,29,117,,,
17,9989,1663,FISH SHARK SKIN ON,CATCH WGT/#,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
17,9989,1608,FISH SQUID FRESH,10#/TUB,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
17,9989,4639,FISH SQUID FRESH RINGS,CATCH WGT/#,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
41,2641,748,FISH SURIMI SEAFOOD FLAKES,12-2#/CASE,,,,,,6,4,0,0,0,10,8,10,5,4,10,23,80,,,
41,1080,1723,FISH SWAI FILET,CATCH WGT/#,,,,,,0,315,85,30,105,320,285,520,127,105,285,345,2522,,,
41,1580,1320,FISH TILAPIA,CATCH WGT/#,,,,,,830,800,80,70,130,110,1210,1650,300,210,560,300,6250,,,
7,4030,155,FISH TUNA LIGHT CANNED,6-66.5 OZ/CS,,,,,,35,45,16,2,17,25,38,47,30,28,41,37,361,,,
41,2797,6251,"FISH TUNA SUSHI DICED .5""",LB,,,,,,252,186,32,16,10,182,503,584,270,180,300,380,2894,,,
8,8650,4568,FLATWARE BAMBOO FORK,2000 EA/CS,,,,,,7,8,5,9,0,4,8,5,6,6,10,4,72,,,
8,8666,4570,FLATWARE BAMBOO KNIFE,2000 EA/CS,,,,,,3,0,3,3,0,3,5,0,1,3,4,1,26,,,
8,8618,4571,FLATWARE BAMBOO SPOON,2000 EA/CS,,,,,,1,6,3,0,0,3,5,0,7,3,0,3,31,,,
8,8549,3642,FLATWARE CUTLEREASE FORK,960 EA/CS,,,,,,154,249,78,3,45,93,249,258,148,103,153,202,1735,,,
8,8973,3641,FLATWARE CUTLEREASE KNIFE,960 EA/CS,,,,,,42,68,31,1,14,29,46,64,51,17,53,56,472,,,
8,8977,3643,FLATWARE CUTLEREASE SPOON,960 EA/CS,,,,,,88,155,41,3,30,44,120,130,79,64,74,108,936,,,
8,8010,1753,FLATWARE PLSTC FORKS BL,1000 EA/CASE,,,,,,12,26,10,5,21,14,28,20,10,19,16,36,217,,,
8,8078,1681,FLATWARE PLSTC KNIVES BL,1000 EA/CASE,,,,,,6,13,0,0,15,6,7,12,2,6,11,11,89,,,
8,8006,1544,FLATWARE PLSTC SOUP SPOON BL,1000 EA/CASE,,,,,,3,4,1,1,4,4,0,9,3,3,4,1,37,,,
8,8058,1764,FLATWARE PLSTC TEASPOON BL,1000 EA/CASE,,,,,,14,39,14,9,25,28,21,31,8,13,18,31,251,,,
7,6434,4925,FLAV MIX GARAM MASALA,6 CNTR/CS,,,,,,2,1,0,0,1,1,3,2,1,1,1,1,12,,,
8,6425,4885,FLEECE ABS QTR ZIP NAVY MED,EACH,,,,,,0,0,0,0,0,1,0,0,0,0,3,0,4,,,
8,6385,4919,FLEECE ABS QTR ZIP NAVY 2XL,EACH,,,,,,0,0,0,0,0,1,0,0,0,1,0,0,2,,,
8,6377,4932,FLEECE ABS QTR ZIP NAVY 3XL,EACH,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,,,
8,6409,4891,FLEECE ABS QTR ZIP NAVY LARGE,EACH,,,,,,0,0,0,0,0,2,0,0,0,0,3,0,5,,,
8,6401,4900,FLEECE ABS QTR ZIP NAVY XL,EACH,,,,,,0,0,0,0,0,3,0,1,0,0,1,0,5,,,
8,6257,4952,FLEECE HFS QTR ZIP NAVY MED,EACH,,,,,,0,0,0,0,0,0,0,1,6,0,5,0,12,,,
8,6217,4973,FLEECE HFS QTR ZIP NAVY 2XL,EACH,,,,,,0,0,0,0,0,0,0,0,4,0,6,0,10,,,
8,6209,4985,FLEECE HFS QTR ZIP NAVY 3XL,EACH,,,,,,0,0,0,0,0,0,0,1,5,0,2,0,8,,,
8,6241,4962,FLEECE HFS QTR ZIP NAVY LARGE,EACH,,,,,,0,0,0,0,0,0,1,0,3,0,7,0,11,,,
8,6233,4970,FLEECE HFS QTR ZIP NAVY XL,EACH,,,,,,0,0,0,0,0,0,0,0,5,0,4,0,9,,,
7,8998,434,FLOUR ALL PURPOSE,50 LB/BAG,,,,,,88,96,21,8,34,53,107,116,82,57,82,77,821,,,
47,9002,574,FLOUR ARTISAN,50#/BAG,,,,,,94,207,65,0,144,85,213,149,92,83,146,140,1418,,,
7,5027,1949,FLOUR CORN MASA HARINA,10#/BAG,,,,,,0,2,0,0,0,2,0,0,0,1,0,0,5,,,
7,5077,4629,FLOUR RICE WHIT KOSHER,50 # BAG,,,,,,6,6,2,0,2,5,12,5,7,0,4,6,55,,,
96,-9,9008,FOOD FREIGHT ADJUSTMENT,PENNY,,,,,,0,0,0,0,173629,0,0,0,0,0,0,0,173629,,,
96,-9,9009,FOODS MISC ADJUSTMENT,PENNY,,,,,,0,0,0,0,-113,0,0,0,0,0,0,0,-113,,,
37,1007,4031,FRENCH TOAST STICKS,10#-188EA/CS,,,,,,147,232,91,78,117,229,354,262,173,165,208,175,2231,,,
7,3519,158,FRU APPLE SLCD WTR PACK,6/10 CN,,,,,,3,3,2,0,8,7,4,8,2,1,3,4,45,,,
7,3995,159,FRU APPLESAUCE,6/10 CN,,,,,,19,13,7,4,9,6,16,13,9,12,9,13,130,,,
7,6218,1351,FRU CHERRIES MARASCHINO WHL STEMS,4-1GAL/CASE,,,,,,2,2,3,0,0,1,1,1,1,1,1,2,15,,,
7,6568,899,FRU DRIED CHERRIES,10 LB/CS,,,,,,1,0,1,0,0,3,0,4,0,0,0,2,11,,,
7,6592,210,FRU DRIED CRANBERRY KOSHER,10#/CS,,,,,,27,27,8,2,14,33,34,38,23,19,27,21,273,,,
37,533,489,FRU FZN BLUEBERRY KOSHER,30#/CS,,,,,,12,11,8,1,2,8,9,12,7,4,10,15,99,,,
37,2699,3658,FRU FZN MANGO CHUNK IQF,10#/CS,,,,,,24,36,6,0,18,31,38,36,14,16,34,23,276,,,
37,2851,4832,FRU FZN PEACH IQF,2-5#/CS,,,,,,1,0,2,0,3,7,6,0,7,0,1,1,28,,,
37,2885,620,FRU FZN RASPBERRY RED,10#/CASE,,,,,,9,11,-2,1,5,4,7,9,1,4,6,12,67,,,
37,537,494,FRU FZN STRAWB SLCD 4:1,6-6.5#/CASE,,,,,,2,6,1,2,0,3,7,4,4,6,7,5,47,,,
7,3539,171,FRU MANDARIN ORANGE SECTIONS,6/10 CN,,,,,,34,33,13,17,14,20,32,44,13,20,22,19,281,,,
7,3555,172,FRU PEACHES SLCD,6/10 CN,,,,,,26,14,27,17,10,10,15,15,6,17,13,13,183,,,
7,3994,174,FRU PEARS HALVES,6/10 CN,,,,,,10,8,15,15,9,4,6,5,7,10,9,11,109,,,
7,3991,176,FRU PINEAPPLE CHUNKS,6/10 CN,,,,,,7,6,7,8,3,11,6,5,4,6,9,10,82,,,
7,6618,181,FRU RAISINS,30 LB/BX,,,,,,1,5,0,0,3,2,5,1,1,2,1,1,22,,,
7,6478,618,FRU RAISINS GOLDEN,5# BAG,,,,,,3,2,6,0,2,3,8,2,9,1,4,6,46,,,
8,3569,4718,FUEL BUTANE,12 CANS/CASE,,,,,,1,0,0,0,0,3,3,0,1,0,0,0,8,,,
8,3587,1902,FUEL CANNED - 6 HOUR WICK,24 CN/CS,,,,,,20,20,38,8,6,15,29,28,12,13,22,12,223,,,
8,3591,2555,FUEL CANNED 2 HR ETHANOL BASE,72 CN/CASE,,,,,,8,11,69,4,9,8,8,6,4,8,4,4,143,,,
37,2871,484,GARDEIN MEATBALL MEATLESS,10#/CS,,,,,,32,35,3,3,13,26,61,66,18,3,68,45,373,,,
47,8572,6249,GHIRARDELLI CACAO CHOC CHIP ND,35# CASE,,,,,,0,2,1,0,2,1,0,2,0,0,0,4,12,,,
17,98,4693,GINGER PUREE,6-32OZ/CS,,,,,,21,16,4,2,7,12,16,25,15,7,18,21,164,,,
7,6138,1819,GINGER SWT PICKLED SLCD,12-1#/CS,,,,,,0,0,1,0,0,0,2,1,2,0,0,0,6,,,
8,3672,3919,GLOVE CUT RESISTANT LARGE,EACH,,,,,,24,26,21,3,5,23,43,29,5,12,9,10,210,,,
8,3670,3910,GLOVE CUT RESISTANT MEDIUM,EACH,,,,,,18,21,20,6,5,16,50,23,19,15,29,30,252,,,
8,3668,3908,GLOVE CUT RESISTANT SMALL,EACH,,,,,,24,32,8,1,3,5,20,11,6,10,11,15,146,,,
8,8424,4243,GLOVE CUT RESISTANT TUCKER XL,EACH,,,,,,0,0,0,0,0,0,4,0,0,0,6,0,10,,,
8,3674,3928,GLOVE CUT RESISTANT XLARGE,EACH,,,,,,21,28,1,0,5,19,25,15,4,10,9,8,145,,,
8,3676,4013,GLOVE CUT RESISTANT XSMALL,EACH,,,,,,12,12,3,5,0,2,4,6,0,4,7,7,62,,,
8,8938,4301,GLOVE NITRILE PF LARGE,10-100 EA/CS,,,,,,31,51,12,7,11,33,40,52,37,32,40,52,398,,,
8,8974,4102,GLOVE NITRILE PF MEDIUM,10-100 EA/CS,,,,,,16,20,8,1,7,17,23,15,7,13,17,17,161,,,
8,8716,4012,GLOVE NITRILE PF SMALL,10-100 EA/CS,,,,,,4,3,2,0,0,3,6,2,0,3,2,3,28,,,
8,8990,4466,GLOVE NITRILE PF XLARGE,10-100 EA/CS,,,,,,22,27,22,8,8,19,31,48,35,20,31,31,302,,,
8,8614,3466,GLOVES FRYER W/LINER,PAIR,,,,,,0,1,2,0,0,1,1,0,0,2,1,2,10,,,
8,8077,4789,GLOVES VINYL PF LG DISPOSABLE,1000 EA/CS,,,,,,106,171,62,25,74,98,132,139,94,101,105,122,1229,,,
8,8053,1227,GLOVES VINYL PF MED DISPOSABLE,1000 EA/CS,,,,,,67,86,37,11,34,47,79,90,43,49,53,86,682,,,
8,8061,624,GLOVES VINYL PF SM DISPOSABLE,1000 EA/CS,,,,,,2,6,9,1,2,6,8,4,1,9,9,6,63,,,
8,8069,1402,GLOVES VINYL PF XL DISPOSABLE,1000 EA/CS,,,,,,162,239,70,31,70,123,213,267,162,117,176,201,1831,,,
8,8046,1798,GLOVES VINYL PF XXL DISPOSABLE,1000 EA/CS,,,,,,22,7,5,0,9,19,22,0,27,12,20,12,153,,,
7,5081,44,GRAIN BARLEY SCOTCH,25#/CASE,,,,,,4,3,1,0,0,2,5,5,0,0,3,1,24,,,
47,9052,63,GRAIN CORNMEAL YELLOW,50 LB/BAG,,,,,,2,2,0,1,1,5,2,6,0,2,4,0,25,,,
7,5062,1837,GRAIN COUS COUS,*4-11 #/CS,,,,,,3,3,3,0,3,3,4,5,2,1,1,5,32,,,
7,4553,652,GRAIN COUS COUS ISRAELI,4-5 LB/CASE,,,,,,1,4,2,0,0,1,2,0,0,0,1,2,13,,,
7,6018,1158,GRAIN FARRO,12-17.6 OZ/CS,,,,,,2,1,1,1,4,1,3,4,3,1,3,5,29,,,
17,74,1907,GRAIN QUINOA,25#/BAG,,,,,,16,20,3,1,11,18,22,24,11,9,17,16,168,,,
7,4506,4316,GRAIN RICE BASMATI,40#CASE,,,,,,103,147,37,4,33,80,163,191,113,103,160,155,1289,,,
7,4494,2620,GRAIN RICE BROWN LONG KOSHER,25 LB/BAG,,,,,,23,35,10,3,23,20,43,49,29,20,35,30,320,,,
7,4087,69,GRAIN RICE CONVERTED LONG KOSHER,25 #/BAG,,,,,,252,250,53,14,216,228,348,452,310,255,296,339,3013,,,
7,4498,1557,GRAIN RICE JASMINE,25#/BAG,,,,,,192,239,64,3,25,106,234,235,143,77,112,165,1595,,,
7,4510,1904,GRAIN RICE SUSHI,50#/BAG,,,,,,14,6,0,1,4,11,18,7,8,11,7,17,104,,,
7,4561,2521,GRAIN RICE WILD BLEND,6-36 OZ/CASE,,,,,,2,5,4,0,2,1,8,1,2,1,0,0,26,,,
7,6444,578,GRAIN SORGHUM,4-24 OZ/CS,,,,,,0,0,0,0,0,5,7,5,1,0,6,4,28,,,
7,3575,6102,GRANOLA VANILLA BULK AF,25 LB/CS,,,,,,0,0,0,0,48,40,128,146,50,51,91,77,631,,,
8,8404,1148,GRILLSCREEN,20 EA/PKG,,,,,,2,5,7,4,16,1,7,5,1,3,4,1,56,,,
37,1027,1462,GUACAMOLE FZN MILD,12-1#/CS,,,,,,167,214,19,16,89,163,285,291,136,113,183,170,1846,,,
7,4529,406,HONEY WHIT CLOVER KOSHER,6-5 LB/CS,,,,,,44,62,13,0,12,23,52,58,29,19,32,37,381,,,
8,3644,4407,HOODED JACKET - 2XL,EACH,,,,,,0,0,0,0,0,14,1,4,38,0,1,0,58,,,
8,3630,4435,HOODED JACKET - 3XL,EACH,,,,,,0,0,2,0,0,2,3,0,17,0,0,0,24,,,
8,3662,7060,HOODED JACKET - LARGE,EACH,,,,,,1,0,8,0,1,21,5,1,77,2,1,2,119,,,
8,3648,7065,HOODED JACKET - MEDIUM,EACH,,,,,,0,0,0,0,0,10,5,2,45,0,0,0,62,,,
8,3634,7075,HOODED JACKET - SMALL,EACH,,,,,,0,1,0,0,0,6,3,0,16,0,0,0,26,,,
8,3658,7076,HOODED JACKET - XL,EACH,,,,,,0,0,16,0,0,12,4,1,90,0,2,0,125,,,
17,139,552,HORSERADISH PREPARED,6-32 OZ/CS,,,,,,2,1,2,0,1,2,5,3,1,5,6,3,32,,,
41,1594,676,HOT DOG BEEF 8/#,CATCH WGT/#,,,,,,410,860,513,240,580,745,1390,1600,471,380,616,940,8745,,,
8,9989,6403,ICE MELT 50 # BAG,50 LB/BAG,,,,,,0,0,0,0,0,0,0,50,0,0,0,0,50,,,
8,8468,3746,JACKET AIRPOT SBC REG,EACH,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7,5026,199,JELLY GRAPE,6-4#/CS,,,,,,3,3,3,1,1,3,2,5,4,3,3,4,35,,,
7,5030,208,JELLY PRESERVES STRAWB,6-4#/CS,,,,,,0,2,2,1,2,1,4,2,1,1,2,0,18,,,
37,530,1161,JUICE FZN EXPRESS APPLE,3-3 LITRE/CS,,,,,,66,70,22,14,42,67,121,117,66,52,76,76,789,,,
37,525,1055,JUICE FZN EXPRESS CRANBERRY,3-3 LITRE/CS,,,,,,23,32,4,6,19,30,46,45,21,24,39,30,319,,,
37,538,4991,JUICE FZN EXPRESS LEMONADE,3-3 LITRE/CS,,,,,,28,40,5,2,20,28,32,36,14,13,27,32,277,,,
37,529,989,JUICE FZN EXPRESS ORANGE,3-3 LITRE/CS,,,,,,87,101,30,13,46,82,138,144,84,64,90,94,973,,,
37,546,4766,JUICE FZN EXPRESS PASSION ORG GUAVA,CASE,,,,,,23,29,2,4,8,14,26,29,19,19,25,29,227,,,
37,542,4911,JUICE FZN EXPRESS POM LEMONADE,3-3 LITRE/CS,,,,,,16,27,4,5,5,25,23,19,10,12,18,17,181,,,
7,5790,495,JUICE LEMON,12-32 OZ/CS,,,,,,22,13,7,2,6,16,24,17,20,16,27,24,194,,,
7,4106,589,JUICE LIME,*4 GAL/CS,,,,,,26,24,13,2,17,19,39,45,20,15,26,41,285,,COA REQUIRED PRIOR TO SHIPMENT FOR ALL LOT NUMBERS BEING SHIPPED TO PENN STATE.,
7,5067,215,JUICE PINEAPPLE,12/46 OZ,,,,,,18,18,8,1,9,22,20,26,19,13,15,13,183,,,
8,8398,3534,LABEL ALLERGY CALL AHEAD,500 EA/ROLL,,,,,,0,0,0,0,1,1,2,0,0,0,2,0,6,,,
8,8722,1896,LABEL ARCH PRTD 2GO,8 ROLLS/CS,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,3,,,
52,9477,6784,LABEL ARCH PRTD 2GO BAKERY,ROLL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
8,8726,3436,LABEL BARCODE,8 ROLLS/CS,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,2,,,
8,9026,3431,LABEL DINING QR SURVEY,8 ROLLS/CS,,,,,,23,14,1,0,3,12,22,17,13,11,18,27,161,,,
8,6033,3057,LABEL GLUTEN FREE,1000 EA/ROLL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
52,9489,3539,LABEL OVAL BAKERY LOGO,ROLL,,,,,,2,0,13,0,0,0,0,5,0,0,0,0,20,,,
8,8906,1899,LABEL OVAL STRIP PRTD 2GO,8 ROLLS/CS,,,,,,0,1,0,0,0,0,0,0,0,1,1,0,3,,,
52,9491,6785,LABEL OVAL STRIP PRTD 2GO BAKERY,ROLL,,,,,,0,0,0,0,0,0,0,0,2,2,1,2,7,,,
8,8931,3620,LABEL STRIP PLAIN WHIT 2GO,12 ROLLS/CS,,,,,,0,0,0,1,2,0,0,0,0,0,0,0,3,,,
8,8758,1910,LABEL STRIP PRTD 2GO,8 ROLLS/CS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
52,9473,6786,LABEL STRIP PRTD 2GO BAKERY,ROLL,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
41,2569,942,LAMB CUBES,CATCH WGT/#,,,,,,0,50,26,0,0,0,0,40,0,0,0,0,116,,,
41,2015,961,LAMB HALAL GROUND,CATCH WGT/#,,,,,,527,210,30,80,0,220,580,530,270,190,420,300,3357,,,
8,3696,3525,LANYARD NAVY BREAKAWAY,EACH,,,,,,0,0,2,0,0,130,0,0,0,0,0,0,132,,,
47,9433,400,LEAVENING BAKING POWDER KOSHER,4-10#/CS,,,,,,4,3,1,1,3,3,6,4,3,1,3,3,35,GTIN 50719098580015 (INTERIM SPEC),,COA REQUIRED PRIOR TO SHIPMENT FOR ALL LOT NUMBERS BEING SHIPPED TO PENN STATE.
8,8985,3635,LID 12 OZ CUP COMPOST,1000/CS,,,,,,2,0,0,0,0,0,0,0,4,0,0,0,6,,,
8,8605,4067,LID 9/12/20 PLA FLAT NO SLOT CLEAR,1000/CS,,,,,,0,0,3,0,1,0,0,0,0,0,0,0,4,,,
8,8021,3258,LID BOWL 24/32OZ DOME CLEAR,252 EA/CS,,,,,,8,8,4,0,2,5,24,10,3,5,4,13,86,,,
8,8658,1525,LID CATER BOWL 5#,25EA/CS,,,,,,1,0,3,0,0,0,0,0,0,0,0,0,4,,,
8,3544,2551,"LID CATERWARE DOME 12""",25/CS,,,,,,4,10,5,0,4,8,19,2,14,11,3,11,91,,,
8,3542,2548,"LID CATERWARE DOME 16""",25/CS,,,,,,0,2,1,0,0,4,2,2,3,2,0,4,20,,,
8,8663,2547,"LID CATERWARE DOME 18""",25/CS,,,,,,2,2,0,0,0,2,1,2,1,4,2,1,17,,,
8,6717,3745,LID CNTR 4 CMP 6X6X1.5 PLA,300 EA/CS,,,,,,0,1,1,1,1,2,1,1,1,1,1,1,12,,,
8,8908,427,LID CUP 10/12OZ DOME HOT WHTE,1000/CASE,,,,,,0,2,0,0,0,0,1,0,0,1,0,0,4,,,
8,7494,6302,LID DELI 8-16 OZ PP,500 EA/CS,,,,,,44,68,24,0,18,13,63,63,37,35,39,54,458,,,
8,7501,3929,LID DNH 16/24 PLA,1000/CS,,,,,,2,0,11,0,0,0,0,0,0,0,0,0,13,,,
8,8049,4524,LID DNH 9/12/20OZ PLA,1000/CS,,,,,,3,5,0,2,1,2,8,4,2,1,3,2,33,,,
8,8929,3245,LID DWH 9/12/20OZ PLA,1000 EA/CS,,,,,,1,0,3,0,2,0,0,6,5,0,3,4,24,,,
8,8017,4511,LID FLAT S/S 16/24 PLA,1000/CS,,,,,,7,9,0,1,2,2,5,13,0,5,1,2,47,,,
8,7090,4527,LID FLAT S/S 9/12/20OZ PLA,1000/CS,,,,,,1,2,0,12,0,0,0,0,0,0,0,0,15,,,
8,7995,3335,LID FOR 12&16 & 24 OZ SOUP BOWL COMPOST,500 EA/CS,,,,,,13,23,21,10,5,9,24,36,29,25,19,44,258,,,
